"term","estimate","Trait_metric","k"
"AR",-0.0363829804953565,"NDVI_Ratio",36
"ROTC_ss",0.0193905620369225,"NDVI_Ratio",36
"Velocity_OM",0.0157118915660531,"NDVI_Ratio",36
"TSA_DHW_stdev",-0.0149733093584088,"NDVI_Ratio",36
"Depth",-0.0129754966281313,"NDVI_Ratio",36
"CF30a",0.0116434177075401,"NDVI_Ratio",36
"Health.score",0.00739334919271426,"NDVI_Ratio",36
"DHW_freq_sup4_1year",0.00348443246970135,"NDVI_Ratio",36
"DHW_freq_sup4",0.00319175617481311,"NDVI_Ratio",36
"Turbidity",0.00228465795176961,"NDVI_Ratio",36
"(Intercept)",0.29058286005165,"NDVI_Ratio",37
"MMM",-0.0572383612112657,"NDVI_Ratio",37
"DHW_collection",-0.0428893768303003,"NDVI_Ratio",37
"AR",-0.038970538586292,"NDVI_Ratio",37
"Velocity_OM",0.0210568403434186,"NDVI_Ratio",37
"ROTC_ss",0.0203491204022438,"NDVI_Ratio",37
"TSA_DHW_stdev",-0.017474520350605,"NDVI_Ratio",37
"Depth",-0.0153263791421629,"NDVI_Ratio",37
"DHW_freq_sup4_1year",0.00696605536818608,"NDVI_Ratio",37
"CF30a",0.00621343697359584,"NDVI_Ratio",37
"Health.score",0.00392271396400339,"NDVI_Ratio",37
"Turbidity",0.000580132689696938,"NDVI_Ratio",37
"DHW_freq_sup4",0.000567641563018506,"NDVI_Ratio",37
"(Intercept)",0.283987976504162,"NDVI_Ratio",38
"MMM",-0.0498106073886452,"NDVI_Ratio",38
"DHW_collection",-0.0426649872421657,"NDVI_Ratio",38
"AR",-0.0376772226049143,"NDVI_Ratio",38
"TSA_DHW_stdev",-0.0145799097426602,"NDVI_Ratio",38
"Velocity_OM",0.0137441705716889,"NDVI_Ratio",38
"Depth",-0.0135240872737537,"NDVI_Ratio",38
"ROTC_ss",0.0119867837664904,"NDVI_Ratio",38
"CF30a",0.00899169686710337,"NDVI_Ratio",38
"Health.score",0.00697241083977725,"NDVI_Ratio",38
"Turbidity",0.00392465620004711,"NDVI_Ratio",38
"DHW_freq_sup4_1year",0.00295722237485097,"NDVI_Ratio",38
"DHW_freq_sup4",0.00288824167477386,"NDVI_Ratio",38
"(Intercept)",0.285968470897229,"NDVI_Ratio",39
"MMM",-0.0484071230911542,"NDVI_Ratio",39
"DHW_collection",-0.0407181300946363,"NDVI_Ratio",39
"AR",-0.0347870378520546,"NDVI_Ratio",39
"Depth",-0.017917576662183,"NDVI_Ratio",39
"TSA_DHW_stdev",-0.014257879517505,"NDVI_Ratio",39
"ROTC_ss",0.0133451436580269,"NDVI_Ratio",39
"Velocity_OM",0.0127600887103975,"NDVI_Ratio",39
"CF30a",0.00822805002171774,"NDVI_Ratio",39
"DHW_freq_sup4",0.00476470178333161,"NDVI_Ratio",39
"Health.score",0.00416914029188939,"NDVI_Ratio",39
"DHW_freq_sup4_1year",0.00320133231795906,"NDVI_Ratio",39
"Turbidity",0.00245161588652462,"NDVI_Ratio",39
"(Intercept)",0.290670231153232,"NDVI_Ratio",40
"MMM",-0.0512033346973102,"NDVI_Ratio",40
"DHW_collection",-0.0428290038012037,"NDVI_Ratio",40
"AR",-0.0360500798300036,"NDVI_Ratio",40
"Depth",-0.0186642888372202,"NDVI_Ratio",40
"Velocity_OM",0.0163424043750521,"NDVI_Ratio",40
"TSA_DHW_stdev",-0.0163125495486466,"NDVI_Ratio",40
"ROTC_ss",0.0161308470919663,"NDVI_Ratio",40
"CF30a",0.0101294821520922,"NDVI_Ratio",40
"Health.score",0.00751398778566958,"NDVI_Ratio",40
"Turbidity",0.00333690677096663,"NDVI_Ratio",40
"DHW_freq_sup4_1year",0.00332675120450441,"NDVI_Ratio",40
"DHW_freq_sup4",0.00111202198284938,"NDVI_Ratio",40
"(Intercept)",0.283560527011187,"NDVI_Ratio",41
"MMM",-0.0468774467102238,"NDVI_Ratio",41
"DHW_collection",-0.0396207757391689,"NDVI_Ratio",41
"AR",-0.0340434551181986,"NDVI_Ratio",41
"TSA_DHW_stdev",-0.0173354225463658,"NDVI_Ratio",41
"Depth",-0.014519961122337,"NDVI_Ratio",41
"Velocity_OM",0.0142064578226754,"NDVI_Ratio",41
"ROTC_ss",0.0135846559570306,"NDVI_Ratio",41
"CF30a",0.00819268963982463,"NDVI_Ratio",41
"Health.score",0.00400476525039647,"NDVI_Ratio",41
"DHW_freq_sup4_1year",0.00276884758299466,"NDVI_Ratio",41
"Turbidity",0.00211551813760853,"NDVI_Ratio",41
"DHW_freq_sup4",0.00174791692583996,"NDVI_Ratio",41
"(Intercept)",0.282430562855865,"NDVI_Ratio",42
"MMM",-0.053020994767479,"NDVI_Ratio",42
"DHW_collection",-0.0438610900571364,"NDVI_Ratio",42
"AR",-0.037719321471477,"NDVI_Ratio",42
"ROTC_ss",0.0208706173793786,"NDVI_Ratio",42
"Velocity_OM",0.0197742223688929,"NDVI_Ratio",42
"Depth",-0.0147605790435687,"NDVI_Ratio",42
"TSA_DHW_stdev",-0.0144191700365738,"NDVI_Ratio",42
"CF30a",0.00882598824269697,"NDVI_Ratio",42
"Health.score",0.00465324602120506,"NDVI_Ratio",42
"DHW_freq_sup4_1year",0.0045867357286642,"NDVI_Ratio",42
"Turbidity",0.00384483453156615,"NDVI_Ratio",42
"DHW_freq_sup4",1.89290672850809e-05,"NDVI_Ratio",42
"(Intercept)",0.28436927271525,"NDVI_Ratio",43
"MMM",-0.0551096349367518,"NDVI_Ratio",43
"DHW_collection",-0.0456593527167224,"NDVI_Ratio",43
"AR",-0.0404432581763809,"NDVI_Ratio",43
"Velocity_OM",0.0202987140164191,"NDVI_Ratio",43
"TSA_DHW_stdev",-0.0189161239718188,"NDVI_Ratio",43
"ROTC_ss",0.0168000146162275,"NDVI_Ratio",43
"Depth",-0.0160934861351324,"NDVI_Ratio",43
"CF30a",0.00939444164082587,"NDVI_Ratio",43
"Health.score",0.00659012299162431,"NDVI_Ratio",43
"Turbidity",0.0045906058337329,"NDVI_Ratio",43
"DHW_freq_sup4_1year",0.00294642481563888,"NDVI_Ratio",43
"DHW_freq_sup4",0.0025964133199346,"NDVI_Ratio",43
"(Intercept)",0.285060085043679,"NDVI_Ratio",44
"MMM",-0.0477881329571756,"NDVI_Ratio",44
"DHW_collection",-0.0403644723644228,"NDVI_Ratio",44
"AR",-0.0359006151287294,"NDVI_Ratio",44
"TSA_DHW_stdev",-0.0153030185361803,"NDVI_Ratio",44
"Depth",-0.0131347697640092,"NDVI_Ratio",44
"ROTC_ss",0.0130662106841154,"NDVI_Ratio",44
"Velocity_OM",0.0129215654436438,"NDVI_Ratio",44
"CF30a",0.00988277868719029,"NDVI_Ratio",44
"Health.score",0.00465655099653869,"NDVI_Ratio",44
"DHW_freq_sup4",0.00267548830662718,"NDVI_Ratio",44
"Turbidity",0.00260287844077439,"NDVI_Ratio",44
"DHW_freq_sup4_1year",0.00226109963017892,"NDVI_Ratio",44
"(Intercept)",0.283518939345654,"NDVI_Ratio",45
"MMM",-0.0424023113424921,"NDVI_Ratio",45
"DHW_collection",-0.0385249226000628,"NDVI_Ratio",45
"AR",-0.031751113431744,"NDVI_Ratio",45
"TSA_DHW_stdev",-0.0130785480137564,"NDVI_Ratio",45
"Depth",-0.0130135952558708,"NDVI_Ratio",45
"CF30a",0.011574270238701,"NDVI_Ratio",45
"Velocity_OM",0.0103666350040299,"NDVI_Ratio",45
"ROTC_ss",0.00718333978416922,"NDVI_Ratio",45
"Health.score",0.00532932385679808,"NDVI_Ratio",45
"Turbidity",0.0049845173391623,"NDVI_Ratio",45
"DHW_freq_sup4",0.00112533311956028,"NDVI_Ratio",45
"DHW_freq_sup4_1year",-0.00012981214957021,"NDVI_Ratio",45
"(Intercept)",0.287478234066764,"NDVI_Ratio",46
"MMM",-0.0484356593166229,"NDVI_Ratio",46
"DHW_collection",-0.0419464588173805,"NDVI_Ratio",46
"AR",-0.0356719559099448,"NDVI_Ratio",46
"TSA_DHW_stdev",-0.0148314405580765,"NDVI_Ratio",46
"Depth",-0.0114791883404434,"NDVI_Ratio",46
"ROTC_ss",0.0112068419873558,"NDVI_Ratio",46
"Velocity_OM",0.0111152671781962,"NDVI_Ratio",46
"CF30a",0.0110488858578569,"NDVI_Ratio",46
"Health.score",0.0071644269881491,"NDVI_Ratio",46
"Turbidity",0.00529575232534638,"NDVI_Ratio",46
"DHW_freq_sup4_1year",0.00395084936523913,"NDVI_Ratio",46
"DHW_freq_sup4",0.000343015387513991,"NDVI_Ratio",46
"(Intercept)",0.287231552519444,"NDVI_Ratio",47
"MMM",-0.0499492720699873,"NDVI_Ratio",47
"DHW_collection",-0.04149661271843,"NDVI_Ratio",47
"AR",-0.0359726344559368,"NDVI_Ratio",47
"TSA_DHW_stdev",-0.0165610486634573,"NDVI_Ratio",47
"Depth",-0.0154204370881855,"NDVI_Ratio",47
"Velocity_OM",0.0140938918822564,"NDVI_Ratio",47
"ROTC_ss",0.0115274567649328,"NDVI_Ratio",47
"CF30a",0.00910276089274846,"NDVI_Ratio",47
"Health.score",0.00472094030871389,"NDVI_Ratio",47
"Turbidity",0.00213725352109319,"NDVI_Ratio",47
"DHW_freq_sup4",0.00129180386307735,"NDVI_Ratio",47
"DHW_freq_sup4_1year",0.000935901126259957,"NDVI_Ratio",47
"(Intercept)",0.284329127767342,"NDVI_Ratio",48
"MMM",-0.0518697631470035,"NDVI_Ratio",48
"DHW_collection",-0.0431161453091026,"NDVI_Ratio",48
"AR",-0.0375323411812495,"NDVI_Ratio",48
"Depth",-0.0174877758591233,"NDVI_Ratio",48
"TSA_DHW_stdev",-0.0174023303505083,"NDVI_Ratio",48
"Velocity_OM",0.016860365821963,"NDVI_Ratio",48
"ROTC_ss",0.0156579752185097,"NDVI_Ratio",48
"CF30a",0.0101134045716164,"NDVI_Ratio",48
"Health.score",0.00603988866657638,"NDVI_Ratio",48
"Turbidity",0.0030689927188791,"NDVI_Ratio",48
"DHW_freq_sup4_1year",0.00272813592856877,"NDVI_Ratio",48
"DHW_freq_sup4",0.000992698811491258,"NDVI_Ratio",48
"(Intercept)",0.284503993255961,"NDVI_Ratio",49
"MMM",-0.0539368487493355,"NDVI_Ratio",49
"DHW_collection",-0.0434940635364112,"NDVI_Ratio",49
"AR",-0.0390075300204866,"NDVI_Ratio",49
"TSA_DHW_stdev",-0.0189321389414107,"NDVI_Ratio",49
"ROTC_ss",0.0189083206075037,"NDVI_Ratio",49
"Velocity_OM",0.0163857070099477,"NDVI_Ratio",49
"Depth",-0.0146888882673202,"NDVI_Ratio",49
"CF30a",0.00948358937938226,"NDVI_Ratio",49
"Health.score",0.00754330999855859,"NDVI_Ratio",49
"DHW_freq_sup4_1year",0.00629373122291444,"NDVI_Ratio",49
"DHW_freq_sup4",0.0028145193317072,"NDVI_Ratio",49
"Turbidity",0.00161085446814742,"NDVI_Ratio",49
"(Intercept)",0.288152754625455,"NDVI_Ratio",50
"MMM",-0.0531413082670616,"NDVI_Ratio",50
"DHW_collection",-0.0434561708707603,"NDVI_Ratio",50
"AR",-0.0386008516954249,"NDVI_Ratio",50
"TSA_DHW_stdev",-0.0191302088517593,"NDVI_Ratio",50
"Depth",-0.0179510771128693,"NDVI_Ratio",50
"Velocity_OM",0.0159307239128294,"NDVI_Ratio",50
"ROTC_ss",0.0142697361029915,"NDVI_Ratio",50
"DHW_freq_sup4",0.00601995593493825,"NDVI_Ratio",50
"Health.score",0.00495044396417367,"NDVI_Ratio",50
"CF30a",0.00455652384783918,"NDVI_Ratio",50
"DHW_freq_sup4_1year",0.00428115082799256,"NDVI_Ratio",50
"Turbidity",0.00417702251378696,"NDVI_Ratio",50
"(Intercept)",0.282499028562936,"NDVI_Ratio",51
"MMM",-0.056015291463316,"NDVI_Ratio",51
"DHW_collection",-0.0439790160016867,"NDVI_Ratio",51
"AR",-0.0415641317978683,"NDVI_Ratio",51
"ROTC_ss",0.0216797683809552,"NDVI_Ratio",51
"Velocity_OM",0.0193416717664624,"NDVI_Ratio",51
"TSA_DHW_stdev",-0.0190296430167379,"NDVI_Ratio",51
"Depth",-0.0145512285323378,"NDVI_Ratio",51
"CF30a",0.00854467378904561,"NDVI_Ratio",51
"DHW_freq_sup4_1year",0.00742858377433824,"NDVI_Ratio",51
"Health.score",0.00699189169508147,"NDVI_Ratio",51
"DHW_freq_sup4",0.00156455084030035,"NDVI_Ratio",51
"Turbidity",0.00011250250873916,"NDVI_Ratio",51
"(Intercept)",0.286592501627707,"NDVI_Ratio",52
"MMM",-0.0442569340239562,"NDVI_Ratio",52
"DHW_collection",-0.0384608424090415,"NDVI_Ratio",52
"AR",-0.0333864744937281,"NDVI_Ratio",52
"Depth",-0.0176012729987615,"NDVI_Ratio",52
"TSA_DHW_stdev",-0.0133495495973595,"NDVI_Ratio",52
"Velocity_OM",0.0112686941398699,"NDVI_Ratio",52
"CF30a",0.0112285156879516,"NDVI_Ratio",52
"ROTC_ss",0.00828839025667297,"NDVI_Ratio",52
"Turbidity",0.00479830942674882,"NDVI_Ratio",52
"Health.score",0.00357626417921526,"NDVI_Ratio",52
"DHW_freq_sup4",0.00268242899090536,"NDVI_Ratio",52
"DHW_freq_sup4_1year",0.00171630408062811,"NDVI_Ratio",52
"(Intercept)",0.282519176722252,"NDVI_Ratio",53
"MMM",-0.0507232463734416,"NDVI_Ratio",53
"DHW_collection",-0.0427464403789881,"NDVI_Ratio",53
"AR",-0.0355456633354063,"NDVI_Ratio",53
"Depth",-0.0186219693392407,"NDVI_Ratio",53
"ROTC_ss",0.0158617058198233,"NDVI_Ratio",53
"TSA_DHW_stdev",-0.0157304636692431,"NDVI_Ratio",53
"Velocity_OM",0.0155957266732702,"NDVI_Ratio",53
"Health.score",0.00892156635898192,"NDVI_Ratio",53
"CF30a",0.00768222568250003,"NDVI_Ratio",53
"DHW_freq_sup4",0.00505936749744002,"NDVI_Ratio",53
"Turbidity",0.0014993393402868,"NDVI_Ratio",53
"DHW_freq_sup4_1year",0.00119716004178652,"NDVI_Ratio",53
"(Intercept)",0.284210515024237,"NDVI_Ratio",54
"MMM",-0.0482182990494791,"NDVI_Ratio",54
"DHW_collection",-0.0421135669413267,"NDVI_Ratio",54
"AR",-0.036016915589589,"NDVI_Ratio",54
"Depth",-0.0178920839165166,"NDVI_Ratio",54
"Velocity_OM",0.0141737932897541,"NDVI_Ratio",54
"TSA_DHW_stdev",-0.0131040792135798,"NDVI_Ratio",54
"ROTC_ss",0.012425243815922,"NDVI_Ratio",54
"CF30a",0.0117448362087578,"NDVI_Ratio",54
"Health.score",0.00730926206654491,"NDVI_Ratio",54
"DHW_freq_sup4_1year",0.00342585258907053,"NDVI_Ratio",54
"DHW_freq_sup4",0.0030079466870697,"NDVI_Ratio",54
"Turbidity",0.00128637393740449,"NDVI_Ratio",54
"(Intercept)",0.286146972126449,"NDVI_Ratio",55
"MMM",-0.0437776815279264,"NDVI_Ratio",55
"DHW_collection",-0.0364355385117204,"NDVI_Ratio",55
"AR",-0.0315965304281187,"NDVI_Ratio",55
"Depth",-0.016399074236635,"NDVI_Ratio",55
"TSA_DHW_stdev",-0.0134003106945771,"NDVI_Ratio",55
"Velocity_OM",0.0109307491457458,"NDVI_Ratio",55
"ROTC_ss",0.00965642849469962,"NDVI_Ratio",55
"CF30a",0.0072738258444622,"NDVI_Ratio",55
"Health.score",0.00429587748520304,"NDVI_Ratio",55
"Turbidity",0.00307230278344314,"NDVI_Ratio",55
"DHW_freq_sup4_1year",0.00220527638790317,"NDVI_Ratio",55
"DHW_freq_sup4",0.00153567587109381,"NDVI_Ratio",55
"(Intercept)",0.289569053671587,"NDVI_Ratio",56
"MMM",-0.0498252300389677,"NDVI_Ratio",56
"DHW_collection",-0.0435352955239797,"NDVI_Ratio",56
"AR",-0.0376856254670427,"NDVI_Ratio",56
"TSA_DHW_stdev",-0.0161594225628003,"NDVI_Ratio",56
"Depth",-0.0129327888412607,"NDVI_Ratio",56
"Velocity_OM",0.0127821923405674,"NDVI_Ratio",56
"CF30a",0.0101320310729421,"NDVI_Ratio",56
"ROTC_ss",0.00983518944968768,"NDVI_Ratio",56
"Turbidity",0.0067052214572719,"NDVI_Ratio",56
"Health.score",0.00393127232073669,"NDVI_Ratio",56
"DHW_freq_sup4",0.0019418795734095,"NDVI_Ratio",56
"DHW_freq_sup4_1year",0.000675994472617634,"NDVI_Ratio",56
"(Intercept)",0.2890464488123,"NDVI_Ratio",57
"MMM",-0.0475386618659282,"NDVI_Ratio",57
"DHW_collection",-0.0423500536059605,"NDVI_Ratio",57
"AR",-0.0333663686514581,"NDVI_Ratio",57
"TSA_DHW_stdev",-0.0141383599126861,"NDVI_Ratio",57
"ROTC_ss",0.0125445097007516,"NDVI_Ratio",57
"Depth",-0.0117287180332423,"NDVI_Ratio",57
"CF30a",0.0102517457946563,"NDVI_Ratio",57
"Velocity_OM",0.0092625603197456,"NDVI_Ratio",57
"Turbidity",0.00369333350814346,"NDVI_Ratio",57
"Health.score",0.00357988558424376,"NDVI_Ratio",57
"DHW_freq_sup4",0.00336690663978369,"NDVI_Ratio",57
"DHW_freq_sup4_1year",-0.000118873474787969,"NDVI_Ratio",57
"(Intercept)",0.28562062742199,"NDVI_Ratio",58
"MMM",-0.0534589053242179,"NDVI_Ratio",58
"DHW_collection",-0.0429441384289601,"NDVI_Ratio",58
"AR",-0.0396409588337064,"NDVI_Ratio",58
"ROTC_ss",0.0201477562106109,"NDVI_Ratio",58
"Velocity_OM",0.0176357223494855,"NDVI_Ratio",58
"TSA_DHW_stdev",-0.0171339838696806,"NDVI_Ratio",58
"Depth",-0.015532226273592,"NDVI_Ratio",58
"CF30a",0.0102971636286951,"NDVI_Ratio",58
"Health.score",0.00723588728939712,"NDVI_Ratio",58
"DHW_freq_sup4_1year",0.00431744613221498,"NDVI_Ratio",58
"DHW_freq_sup4",0.00237542814803482,"NDVI_Ratio",58
"Turbidity",0.00129349381708972,"NDVI_Ratio",58
"(Intercept)",0.28423891284174,"NDVI_Ratio",59
"MMM",-0.0489612676770701,"NDVI_Ratio",59
"DHW_collection",-0.0416554219690281,"NDVI_Ratio",59
"AR",-0.0329431707035292,"NDVI_Ratio",59
"ROTC_ss",0.0181993572425152,"NDVI_Ratio",59
"TSA_DHW_stdev",-0.017163473834024,"NDVI_Ratio",59
"Velocity_OM",0.0170539899351595,"NDVI_Ratio",59
"Depth",-0.0132439593249065,"NDVI_Ratio",59
"Health.score",0.00737250983580164,"NDVI_Ratio",59
"CF30a",0.00703034906452479,"NDVI_Ratio",59
"DHW_freq_sup4_1year",0.00367123466637293,"NDVI_Ratio",59
"Turbidity",0.00343932613291642,"NDVI_Ratio",59
"DHW_freq_sup4",0.00186882163441132,"NDVI_Ratio",59
"(Intercept)",0.283868551560979,"NDVI_Ratio",60
"MMM",-0.0443488195408785,"NDVI_Ratio",60
"DHW_collection",-0.0397754901833655,"NDVI_Ratio",60
"AR",-0.0316101784090939,"NDVI_Ratio",60
"TSA_DHW_stdev",-0.0157663073494896,"NDVI_Ratio",60
"Depth",-0.0135923797363518,"NDVI_Ratio",60
"Velocity_OM",0.0103776043245336,"NDVI_Ratio",60
"CF30a",0.00962450661633644,"NDVI_Ratio",60
"ROTC_ss",0.00766111143469703,"NDVI_Ratio",60
"Turbidity",0.00475669061179814,"NDVI_Ratio",60
"Health.score",0.00416081418691225,"NDVI_Ratio",60
"DHW_freq_sup4_1year",0.00135472603261613,"NDVI_Ratio",60
"DHW_freq_sup4",0.000563701664058061,"NDVI_Ratio",60
"(Intercept)",0.287669734375286,"NDVI_Ratio",61
"MMM",-0.048930514118984,"NDVI_Ratio",61
"DHW_collection",-0.042979042245908,"NDVI_Ratio",61
"AR",-0.0346245174369294,"NDVI_Ratio",61
"TSA_DHW_stdev",-0.0166696225685091,"NDVI_Ratio",61
"Velocity_OM",0.0145632510841924,"NDVI_Ratio",61
"ROTC_ss",0.0144953081036135,"NDVI_Ratio",61
"Depth",-0.0129815627076216,"NDVI_Ratio",61
"CF30a",0.00939557387053005,"NDVI_Ratio",61
"Health.score",0.00641725860825586,"NDVI_Ratio",61
"Turbidity",0.0060572889920496,"NDVI_Ratio",61
"DHW_freq_sup4",0.00195037531765266,"NDVI_Ratio",61
"DHW_freq_sup4_1year",0.000181375002862651,"NDVI_Ratio",61
"(Intercept)",0.284563846556421,"NDVI_Ratio",62
"MMM",-0.0541286420505942,"NDVI_Ratio",62
"DHW_collection",-0.0423339497769884,"NDVI_Ratio",62
"AR",-0.0369322554837099,"NDVI_Ratio",62
"TSA_DHW_stdev",-0.0220827405010197,"NDVI_Ratio",62
"Velocity_OM",0.0191556364743887,"NDVI_Ratio",62
"ROTC_ss",0.015074545596962,"NDVI_Ratio",62
"Depth",-0.0144877665598921,"NDVI_Ratio",62
"Health.score",0.00814721038345412,"NDVI_Ratio",62
"CF30a",0.00551067331002777,"NDVI_Ratio",62
"DHW_freq_sup4_1year",0.00519647925147296,"NDVI_Ratio",62
"Turbidity",0.00462351346048613,"NDVI_Ratio",62
"DHW_freq_sup4",0.00219031047114985,"NDVI_Ratio",62
"(Intercept)",0.284938001029148,"NDVI_Ratio",63
"MMM",-0.0471221488772886,"NDVI_Ratio",63
"DHW_collection",-0.0412073332656137,"NDVI_Ratio",63
"AR",-0.0346601355006018,"NDVI_Ratio",63
"Depth",-0.0185382552999364,"NDVI_Ratio",63
"TSA_DHW_stdev",-0.0149516786785483,"NDVI_Ratio",63
"Velocity_OM",0.0129645994066874,"NDVI_Ratio",63
"ROTC_ss",0.0122209317078839,"NDVI_Ratio",63
"CF30a",0.00896807006329691,"NDVI_Ratio",63
"Health.score",0.00651832491400807,"NDVI_Ratio",63
"Turbidity",0.0050679738268012,"NDVI_Ratio",63
"DHW_freq_sup4",0.00332574958722026,"NDVI_Ratio",63
"DHW_freq_sup4_1year",0.00150444204139667,"NDVI_Ratio",63
"(Intercept)",0.287556365524605,"NDVI_Ratio",64
"MMM",-0.0515075756249061,"NDVI_Ratio",64
"DHW_collection",-0.0427438014676515,"NDVI_Ratio",64
"AR",-0.0372714723181934,"NDVI_Ratio",64
"Depth",-0.0178423125543877,"NDVI_Ratio",64
"Velocity_OM",0.0157157026299728,"NDVI_Ratio",64
"TSA_DHW_stdev",-0.0144206371895226,"NDVI_Ratio",64
"ROTC_ss",0.0133050783647233,"NDVI_Ratio",64
"CF30a",0.00984890460944093,"NDVI_Ratio",64
"Health.score",0.00534182237158137,"NDVI_Ratio",64
"Turbidity",0.00306826659545476,"NDVI_Ratio",64
"DHW_freq_sup4",0.00170473461209747,"NDVI_Ratio",64
"DHW_freq_sup4_1year",0.00149913026571403,"NDVI_Ratio",64
"(Intercept)",0.285034577691915,"NDVI_Ratio",65
"MMM",-0.052346621739514,"NDVI_Ratio",65
"DHW_collection",-0.042682078362215,"NDVI_Ratio",65
"AR",-0.0377250397018007,"NDVI_Ratio",65
"Velocity_OM",0.0169646257951718,"NDVI_Ratio",65
"ROTC_ss",0.0160235749509813,"NDVI_Ratio",65
"TSA_DHW_stdev",-0.0158761375451791,"NDVI_Ratio",65
"Depth",-0.0141623929686295,"NDVI_Ratio",65
"CF30a",0.00619594339325267,"NDVI_Ratio",65
"Health.score",0.00614570978938665,"NDVI_Ratio",65
"Turbidity",0.0049014640150668,"NDVI_Ratio",65
"DHW_freq_sup4_1year",0.00440450881768313,"NDVI_Ratio",65
"DHW_freq_sup4",0.00024593426728172,"NDVI_Ratio",65
"(Intercept)",0.282921563720728,"NDVI_Ratio",66
"MMM",-0.049568886698472,"NDVI_Ratio",66
"DHW_collection",-0.040383692878908,"NDVI_Ratio",66
"AR",-0.0349484371143947,"NDVI_Ratio",66
"Depth",-0.0174051896399506,"NDVI_Ratio",66
"TSA_DHW_stdev",-0.0165985949500526,"NDVI_Ratio",66
"Velocity_OM",0.0149172898805568,"NDVI_Ratio",66
"ROTC_ss",0.011721200557763,"NDVI_Ratio",66
"CF30a",0.00795862918170174,"NDVI_Ratio",66
"Health.score",0.00580727022486678,"NDVI_Ratio",66
"Turbidity",0.00476914051080878,"NDVI_Ratio",66
"DHW_freq_sup4_1year",0.00220971523658092,"NDVI_Ratio",66
"DHW_freq_sup4",0.00155943131032402,"NDVI_Ratio",66
"(Intercept)",0.284539226292981,"NDVI_Ratio",67
"MMM",-0.0506377512402512,"NDVI_Ratio",67
"DHW_collection",-0.0405419425058137,"NDVI_Ratio",67
"AR",-0.0352386503564345,"NDVI_Ratio",67
"TSA_DHW_stdev",-0.0189393803629258,"NDVI_Ratio",67
"Velocity_OM",0.0177897459078203,"NDVI_Ratio",67
"ROTC_ss",0.0146934625030577,"NDVI_Ratio",67
"Depth",-0.0144408895038444,"NDVI_Ratio",67
"Health.score",0.00794135239997062,"NDVI_Ratio",67
"CF30a",0.00626870247449079,"NDVI_Ratio",67
"DHW_freq_sup4_1year",0.00431048898581111,"NDVI_Ratio",67
"Turbidity",0.0034357554057431,"NDVI_Ratio",67
"DHW_freq_sup4",0.00231707428803298,"NDVI_Ratio",67
"(Intercept)",0.28474300764412,"NDVI_Ratio",68
"MMM",-0.0498081902297889,"NDVI_Ratio",68
"DHW_collection",-0.0438807420518963,"NDVI_Ratio",68
"AR",-0.0358291640628521,"NDVI_Ratio",68
"ROTC_ss",0.0174204628425235,"NDVI_Ratio",68
"Depth",-0.0162109876895205,"NDVI_Ratio",68
"Velocity_OM",0.0151009361527096,"NDVI_Ratio",68
"TSA_DHW_stdev",-0.0137959071601149,"NDVI_Ratio",68
"CF30a",0.0104405958322121,"NDVI_Ratio",68
"Turbidity",0.00543611544950312,"NDVI_Ratio",68
"Health.score",0.0031588869749606,"NDVI_Ratio",68
"DHW_freq_sup4",0.00149350453008688,"NDVI_Ratio",68
"DHW_freq_sup4_1year",0.000526501644570993,"NDVI_Ratio",68
"(Intercept)",0.291751320829683,"NDVI_Ratio",69
"MMM",-0.0530847810987589,"NDVI_Ratio",69
"DHW_collection",-0.042381006671022,"NDVI_Ratio",69
"AR",-0.0361726705357617,"NDVI_Ratio",69
"TSA_DHW_stdev",-0.0187439563357783,"NDVI_Ratio",69
"Depth",-0.016880190267677,"NDVI_Ratio",69
"Velocity_OM",0.0161138621139976,"NDVI_Ratio",69
"ROTC_ss",0.0137422868329196,"NDVI_Ratio",69
"Health.score",0.00717280372418391,"NDVI_Ratio",69
"CF30a",0.0061272026461067,"NDVI_Ratio",69
"DHW_freq_sup4_1year",0.00477727676622694,"NDVI_Ratio",69
"Turbidity",0.00226271054440537,"NDVI_Ratio",69
"DHW_freq_sup4",0.00154644356912172,"NDVI_Ratio",69
"(Intercept)",0.289417372386931,"NDVI_Ratio",70
"MMM",-0.0469312157005822,"NDVI_Ratio",70
"DHW_collection",-0.0424823817154674,"NDVI_Ratio",70
"AR",-0.0340649837636009,"NDVI_Ratio",70
"Depth",-0.0144526677167144,"NDVI_Ratio",70
"TSA_DHW_stdev",-0.0135240256143652,"NDVI_Ratio",70
"ROTC_ss",0.0114473907115966,"NDVI_Ratio",70
"Velocity_OM",0.011281536117188,"NDVI_Ratio",70
"CF30a",0.0102867603554968,"NDVI_Ratio",70
"Turbidity",0.00441375108802954,"NDVI_Ratio",70
"Health.score",0.00282511136455589,"NDVI_Ratio",70
"DHW_freq_sup4",0.00261230875669208,"NDVI_Ratio",70
"DHW_freq_sup4_1year",-0.00177295362868963,"NDVI_Ratio",70
"(Intercept)",0.28552521192129,"NDVI_Ratio",71
"MMM",-0.0483027928996299,"NDVI_Ratio",71
"DHW_collection",-0.0381997190397969,"NDVI_Ratio",71
"AR",-0.0348138078084054,"NDVI_Ratio",71
"TSA_DHW_stdev",-0.0163857194311308,"NDVI_Ratio",71
"Depth",-0.013628647300064,"NDVI_Ratio",71
