"MMM","lambda","metric","Coeff","Trait_metric"
-0.0651545443042142,0.0125892541179417,"TSA_DHW_stdev",-0.0337644069246597,"NDVI_Ratio"
-0.0668410590212912,0.01,"TSA_DHW_stdev",-0.0355372909573264,"NDVI_Ratio"
-0.0686033430362801,0.00794328234724281,"TSA_DHW_stdev",-0.0372513262751718,"NDVI_Ratio"
-0.0704843216429124,0.00630957344480193,"TSA_DHW_stdev",-0.0388503667040333,"NDVI_Ratio"
-0.072526732745401,0.00501187233627272,"TSA_DHW_stdev",-0.0403375189639077,"NDVI_Ratio"
-0.0747263486760933,0.00398107170553497,"TSA_DHW_stdev",-0.0417042763471732,"NDVI_Ratio"
-0.0771767310474557,0.00316227766016838,"TSA_DHW_stdev",-0.0429978463865023,"NDVI_Ratio"
-0.0797626193227055,0.00251188643150958,"TSA_DHW_stdev",-0.0441754169867654,"NDVI_Ratio"
-0.0824996131247349,0.00199526231496888,"TSA_DHW_stdev",-0.0452597604362725,"NDVI_Ratio"
-0.0853584752519159,0.00158489319246111,"TSA_DHW_stdev",-0.0462582489341241,"NDVI_Ratio"
-0.0882923748841348,0.00125892541179417,"TSA_DHW_stdev",-0.0471744418621552,"NDVI_Ratio"
-0.0911511437200431,0.001,"TSA_DHW_stdev",-0.0479879889390816,"NDVI_Ratio"
-0.0938803414896868,0.000794328234724281,"TSA_DHW_stdev",-0.0487055098053905,"NDVI_Ratio"
-0.0965229537328911,0.000630957344480193,"TSA_DHW_stdev",-0.0493527406007886,"NDVI_Ratio"
-0.098922521293828,0.000501187233627271,"TSA_DHW_stdev",-0.0499089726594266,"NDVI_Ratio"
-0.101040636870025,0.000398107170553497,"TSA_DHW_stdev",-0.0503786096227321,"NDVI_Ratio"
-0.102955365667004,0.000316227766016838,"TSA_DHW_stdev",-0.0507866293460385,"NDVI_Ratio"
-0.104601972977987,0.000251188643150958,"TSA_DHW_stdev",-0.0511270895317091,"NDVI_Ratio"
-0.106057694003002,0.000199526231496888,"TSA_DHW_stdev",-0.0514200030057321,"NDVI_Ratio"
-0.107266973397829,0.000158489319246111,"TSA_DHW_stdev",-0.0516586415086368,"NDVI_Ratio"
-0.1082528102088,0.000125892541179417,"TSA_DHW_stdev",-0.0518502998968039,"NDVI_Ratio"
-0.109090364217241,1e-04,"TSA_DHW_stdev",-0.0520108226086497,"NDVI_Ratio"
-0.109784528050629,7.94328234724281e-05,"TSA_DHW_stdev",-0.0521423993193877,"NDVI_Ratio"
-0.110342811502252,6.30957344480193e-05,"TSA_DHW_stdev",-0.0522473867187247,"NDVI_Ratio"
-0.110829984904594,5.01187233627272e-05,"TSA_DHW_stdev",-0.0523381389190161,"NDVI_Ratio"
-0.111190113091187,3.98107170553497e-05,"TSA_DHW_stdev",-0.052405036577519,"NDVI_Ratio"
-0.111487567491133,3.16227766016838e-05,"TSA_DHW_stdev",-0.0524600313418909,"NDVI_Ratio"
-0.111723685123064,2.51188643150958e-05,"TSA_DHW_stdev",-0.0525035463454673,"NDVI_Ratio"
-0.111900061444718,1.99526231496888e-05,"TSA_DHW_stdev",-0.0525360329880197,"NDVI_Ratio"
-0.112075218311703,1.58489319246111e-05,"TSA_DHW_stdev",-0.052568057655486,"NDVI_Ratio"
-0.11219127450111,1.25892541179417e-05,"TSA_DHW_stdev",-0.052589329892439,"NDVI_Ratio"
-0.112306694348937,1e-05,"TSA_DHW_stdev",-0.0526103352649471,"NDVI_Ratio"
-0.112420881318677,7.94328234724282e-06,"TSA_DHW_stdev",-0.0526309880228293,"NDVI_Ratio"
-0.112533396496382,6.30957344480192e-06,"TSA_DHW_stdev",-0.052651217779112,"NDVI_Ratio"
-0.112643914536789,5.01187233627271e-06,"TSA_DHW_stdev",-0.0526709820767172,"NDVI_Ratio"
-0.11275219846054,3.98107170553497e-06,"TSA_DHW_stdev",-0.0526902553352586,"NDVI_Ratio"
-0.112858080129211,3.16227766016838e-06,"TSA_DHW_stdev",-0.0527090232076525,"NDVI_Ratio"
-0.112961445186553,2.51188643150958e-06,"TSA_DHW_stdev",-0.0527272792451527,"NDVI_Ratio"
-0.113062221323122,1.99526231496887e-06,"TSA_DHW_stdev",-0.0527450226590059,"NDVI_Ratio"
-0.11316036905375,1.58489319246111e-06,"TSA_DHW_stdev",-0.0527622567355906,"NDVI_Ratio"
-0.113255874436016,1.25892541179417e-06,"TSA_DHW_stdev",-0.0527789876881621,"NDVI_Ratio"
-0.113348743308599,1e-06,"TSA_DHW_stdev",-0.0527952238157022,"NDVI_Ratio"
-0.113438996728735,7.94328234724282e-07,"TSA_DHW_stdev",-0.0528109748827746,"NDVI_Ratio"
-0.113526667359422,6.30957344480192e-07,"TSA_DHW_stdev",-0.0528262516602392,"NDVI_Ratio"
-0.113611796610384,5.01187233627271e-07,"TSA_DHW_stdev",-0.052841065583902,"NDVI_Ratio"
-0.113694432377802,3.98107170553497e-07,"TSA_DHW_stdev",-0.0528554285001418,"NDVI_Ratio"
-0.113774627259909,3.16227766016838e-07,"TSA_DHW_stdev",-0.0528693524760457,"NDVI_Ratio"
-0.113852437150815,2.51188643150957e-07,"TSA_DHW_stdev",-0.0528828496576439,"NDVI_Ratio"
-0.113927920134952,1.99526231496887e-07,"TSA_DHW_stdev",-0.0528959321642025,"NDVI_Ratio"
-0.11400113562039,1.58489319246111e-07,"TSA_DHW_stdev",-0.0529086120096794,"NDVI_Ratio"
-0.114072143661919,1.25892541179417e-07,"TSA_DHW_stdev",-0.052920901044738,"NDVI_Ratio"
-0.114141004434801,1e-07,"TSA_DHW_stdev",-0.0529328109143839,"NDVI_Ratio"
-0.114207777828088,7.94328234724279e-08,"TSA_DHW_stdev",-0.0529443530275139,"NDVI_Ratio"
-0.114272523132765,6.30957344480192e-08,"TSA_DHW_stdev",-0.0529555385355755,"NDVI_Ratio"
-0.114335298805002,5.01187233627271e-08,"TSA_DHW_stdev",-0.052966378318203,"NDVI_Ratio"
-0.114396162288862,3.98107170553497e-08,"TSA_DHW_stdev",-0.0529768829742056,"NDVI_Ratio"
-0.114455169885976,3.16227766016838e-08,"TSA_DHW_stdev",-0.0529870628166555,"NDVI_Ratio"
-0.114512376662295,2.51188643150957e-08,"TSA_DHW_stdev",-0.0529969278711149,"NDVI_Ratio"
-0.114567836383999,1.99526231496887e-08,"TSA_DHW_stdev",-0.0530064878762567,"NDVI_Ratio"
-0.114621601476329,1.58489319246111e-08,"TSA_DHW_stdev",-0.0530157522863003,"NDVI_Ratio"
-0.114673723000333,1.25892541179417e-08,"TSA_DHW_stdev",-0.0530247302748143,"NDVI_Ratio"
-0.114724250643586,1e-08,"TSA_DHW_stdev",-0.053033430739535,"NDVI_Ratio"
-0.114773232721741,7.94328234724279e-09,"TSA_DHW_stdev",-0.0530418623079275,"NDVI_Ratio"
-0.114820716188412,6.30957344480192e-09,"TSA_DHW_stdev",-0.0530500333432767,"NDVI_Ratio"
-0.114866746651431,5.01187233627271e-09,"TSA_DHW_stdev",-0.0530579519511409,"NDVI_Ratio"
-0.114911368393898,3.98107170553497e-09,"TSA_DHW_stdev",-0.053065625986039,"NDVI_Ratio"
-0.114954624398803,3.16227766016838e-09,"TSA_DHW_stdev",-0.0530730630582704,"NDVI_Ratio"
-0.114996556376242,2.51188643150957e-09,"TSA_DHW_stdev",-0.0530802705407892,"NDVI_Ratio"
-0.115037204792451,1.99526231496887e-09,"TSA_DHW_stdev",-0.0530872555760722,"NDVI_Ratio"
-0.11507660890006,1.58489319246111e-09,"TSA_DHW_stdev",-0.0530940250829353,"NDVI_Ratio"
-0.115114806769102,1.25892541179417e-09,"TSA_DHW_stdev",-0.053100585763263,"NDVI_Ratio"
-0.115151835318388,1e-09,"TSA_DHW_stdev",-0.0531069441086234,"NDVI_Ratio"
-2.37144440081326e-05,1000,"DHW_freq_sup4",-1.84560664811459e-06,"NDVI_Ratio"
-2.98507493714259e-05,794.328234724281,"DHW_freq_sup4",-2.32082873109243e-06,"NDVI_Ratio"
-3.75735780635308e-05,630.957344480193,"DHW_freq_sup4",-2.92031303347305e-06,"NDVI_Ratio"
-4.72923689187967e-05,501.187233627272,"DHW_freq_sup4",-3.67417883870423e-06,"NDVI_Ratio"
-5.95217819725847e-05,398.107170553497,"DHW_freq_sup4",-4.62190994250685e-06,"NDVI_Ratio"
-7.49084848950599e-05,316.227766016838,"DHW_freq_sup4",-5.81292758951944e-06,"NDVI_Ratio"
-9.42646052716329e-05,251.188643150958,"DHW_freq_sup4",-7.30899822654502e-06,"NDVI_Ratio"
-0.000118609422587976,199.526231496888,"DHW_freq_sup4",-9.18716837337795e-06,"NDVI_Ratio"
-0.000149221190327466,158.489319246111,"DHW_freq_sup4",-1.15433086602917e-05,"NDVI_Ratio"
-0.00018770132957328,125.892541179417,"DHW_freq_sup4",-1.44963388297983e-05,"NDVI_Ratio"
-0.000236053599966798,100,"DHW_freq_sup4",-1.81931760267259e-05,"NDVI_Ratio"
-0.000296782170793389,79.4328234724281,"DHW_freq_sup4",-2.27587639700742e-05,"NDVI_Ratio"
-0.000373006882049455,63.0957344480193,"DHW_freq_sup4",-2.84927642810318e-05,"NDVI_Ratio"
-0.000468609710047898,50.1187233627272,"DHW_freq_sup4",-3.5620075809633e-05,"NDVI_Ratio"
-0.000588402519006661,39.8107170553497,"DHW_freq_sup4",-4.44495152832165e-05,"NDVI_Ratio"
-0.000738326714819857,31.6227766016838,"DHW_freq_sup4",-5.53409233711613e-05,"NDVI_Ratio"
-0.000925681393921451,25.1188643150958,"DHW_freq_sup4",-6.87028338099143e-05,"NDVI_Ratio"
-0.00115937648748342,19.9526231496888,"DHW_freq_sup4",-8.49817410655243e-05,"NDVI_Ratio"
-0.00145020069547022,15.8489319246111,"DHW_freq_sup4",-0.000104637398069072,"NDVI_Ratio"
-0.00181108447066956,12.5892541179417,"DHW_freq_sup4",-0.000128096146982545,"NDVI_Ratio"
-0.00225732461937312,10,"DHW_freq_sup4",-0.000155671425407447,"NDVI_Ratio"
-0.00280671884627661,7.94328234724281,"DHW_freq_sup4",-0.000187437796768468,"NDVI_Ratio"
-0.00347953660681731,6.30957344480193,"DHW_freq_sup4",-0.000223043292473695,"NDVI_Ratio"
-0.00429823015440872,5.01187233627272,"DHW_freq_sup4",-0.000261446725233061,"NDVI_Ratio"
-0.00528677436851106,3.98107170553497,"DHW_freq_sup4",-0.00030057849142222,"NDVI_Ratio"
-0.00646952303027896,3.16227766016838,"DHW_freq_sup4",-0.000336930478637591,"NDVI_Ratio"
-0.0078695169714248,2.51188643150958,"DHW_freq_sup4",-0.00036514810306527,"NDVI_Ratio"
-0.00950625485983918,1.99526231496888,"DHW_freq_sup4",-0.000377709874282712,"NDVI_Ratio"
-0.0113930975478453,1.58489319246111,"DHW_freq_sup4",-0.000364873775558675,"NDVI_Ratio"
-0.0135346544709238,1.25892541179417,"DHW_freq_sup4",-0.000315094871141231,"NDVI_Ratio"
-0.0159246673767853,1,"DHW_freq_sup4",-0.00021610709268719,"NDVI_Ratio"
-0.0185449625318774,0.794328234724281,"DHW_freq_sup4",-5.67453205675922e-05,"NDVI_Ratio"
-0.0213659051925632,0.630957344480193,"DHW_freq_sup4",0.000170640628484343,"NDVI_Ratio"
-0.0243477728093099,0.501187233627272,"DHW_freq_sup4",0.000466644579686054,"NDVI_Ratio"
-0.0274456544342553,0.398107170553497,"DHW_freq_sup4",0.000825164809852045,"NDVI_Ratio"
-0.0306113179933982,0.316227766016838,"DHW_freq_sup4",0.00122989777283684,"NDVI_Ratio"
-0.0337975491191557,0.251188643150958,"DHW_freq_sup4",0.00165679247280111,"NDVI_Ratio"
-0.0369601196068375,0.199526231496888,"DHW_freq_sup4",0.00207662180294349,"NDVI_Ratio"
-0.0400551054712394,0.158489319246111,"DHW_freq_sup4",0.00245451865915874,"NDVI_Ratio"
-0.0430559380273285,0.125892541179417,"DHW_freq_sup4",0.00277331362653,"NDVI_Ratio"
-0.0459314920670653,0.1,"DHW_freq_sup4",0.00301473062509513,"NDVI_Ratio"
-0.0486618348544569,0.0794328234724281,"DHW_freq_sup4",0.00317670443011883,"NDVI_Ratio"
-0.0512235796299799,0.0630957344480193,"DHW_freq_sup4",0.00326369682169387,"NDVI_Ratio"
-0.0536304852256421,0.0501187233627272,"DHW_freq_sup4",0.00330976650674829,"NDVI_Ratio"
-0.0558778514926409,0.0398107170553497,"DHW_freq_sup4",0.00333757465618493,"NDVI_Ratio"
-0.0579463608282361,0.0316227766016838,"DHW_freq_sup4",0.00336989486208744,"NDVI_Ratio"
-0.0598981796041843,0.0251188643150958,"DHW_freq_sup4",0.00344156800413419,"NDVI_Ratio"
-0.0617358695873952,0.0199526231496888,"DHW_freq_sup4",0.00356384946400379,"NDVI_Ratio"
-0.0634695605155419,0.0158489319246111,"DHW_freq_sup4",0.0037485989549763,"NDVI_Ratio"
-0.0651545443042142,0.0125892541179417,"DHW_freq_sup4",0.00399905420659253,"NDVI_Ratio"
-0.0668410590212912,0.01,"DHW_freq_sup4",0.004311168153013,"NDVI_Ratio"
-0.0686033430362801,0.00794328234724281,"DHW_freq_sup4",0.00469363467658083,"NDVI_Ratio"
-0.0704843216429124,0.00630957344480193,"DHW_freq_sup4",0.0051244617850738,"NDVI_Ratio"
-0.072526732745401,0.00501187233627272,"DHW_freq_sup4",0.00559786502401288,"NDVI_Ratio"
-0.0747263486760933,0.00398107170553497,"DHW_freq_sup4",0.00610159574618312,"NDVI_Ratio"
-0.0771767310474557,0.00316227766016838,"DHW_freq_sup4",0.00664893404577053,"NDVI_Ratio"
-0.0797626193227055,0.00251188643150958,"DHW_freq_sup4",0.00720965997269727,"NDVI_Ratio"
-0.0824996131247349,0.00199526231496888,"DHW_freq_sup4",0.00778537883263279,"NDVI_Ratio"
-0.0853584752519159,0.00158489319246111,"DHW_freq_sup4",0.00836988430781117,"NDVI_Ratio"
-0.0882923748841348,0.00125892541179417,"DHW_freq_sup4",0.00895486487647212,"NDVI_Ratio"
-0.0911511437200431,0.001,"DHW_freq_sup4",0.00951381603046857,"NDVI_Ratio"
-0.0938803414896868,0.000794328234724281,"DHW_freq_sup4",0.0100388734366523,"NDVI_Ratio"
-0.0965229537328911,0.000630957344480193,"DHW_freq_sup4",0.0105398405750065,"NDVI_Ratio"
-0.098922521293828,0.000501187233627271,"DHW_freq_sup4",0.0109900808518569,"NDVI_Ratio"
-0.101040636870025,0.000398107170553497,"DHW_freq_sup4",0.0113843916772105,"NDVI_Ratio"
-0.102955365667004,0.000316227766016838,"DHW_freq_sup4",0.0117381439733962,"NDVI_Ratio"
-0.104601972977987,0.000251188643150958,"DHW_freq_sup4",0.0120407925284076,"NDVI_Ratio"
-0.106057694003002,0.000199526231496888,"DHW_freq_sup4",0.0123069671577992,"NDVI_Ratio"
-0.107266973397829,0.000158489319246111,"DHW_freq_sup4",0.0125274007874787,"NDVI_Ratio"
-0.1082528102088,0.000125892541179417,"DHW_freq_sup4",0.0127067156635299,"NDVI_Ratio"
-0.109090364217241,1e-04,"DHW_freq_sup4",0.0128586496586338,"NDVI_Ratio"
-0.109784528050629,7.94328234724281e-05,"DHW_freq_sup4",0.0129843237102006,"NDVI_Ratio"
-0.110342811502252,6.30957344480193e-05,"DHW_freq_sup4",0.0130852836988132,"NDVI_Ratio"
-0.110829984904594,5.01187233627272e-05,"DHW_freq_sup4",0.0131731810795668,"NDVI_Ratio"
-0.111190113091187,3.98107170553497e-05,"DHW_freq_sup4",0.0132381878920359,"NDVI_Ratio"
-0.111487567491133,3.16227766016838e-05,"DHW_freq_sup4",0.0132918313925363,"NDVI_Ratio"
-0.111723685123064,2.51188643150958e-05,"DHW_freq_sup4",0.0133343991797637,"NDVI_Ratio"
-0.111900061444718,1.99526231496888e-05,"DHW_freq_sup4",0.0133662192159658,"NDVI_Ratio"
-0.112075218311703,1.58489319246111e-05,"DHW_freq_sup4",0.0133977085458061,"NDVI_Ratio"
-0.11219127450111,1.25892541179417e-05,"DHW_freq_sup4",0.0134186096134183,"NDVI_Ratio"
-0.112306694348937,1e-05,"DHW_freq_sup4",0.0134393398257882,"NDVI_Ratio"
-0.112420881318677,7.94328234724282e-06,"DHW_freq_sup4",0.0134597882371768,"NDVI_Ratio"
-0.112533396496382,6.30957344480192e-06,"DHW_freq_sup4",0.0134798857168894,"NDVI_Ratio"
-0.112643914536789,5.01187233627271e-06,"DHW_freq_sup4",0.0134995825504634,"NDVI_Ratio"
-0.11275219846054,3.98107170553497e-06,"DHW_freq_sup4",0.0135188438658622,"NDVI_Ratio"
-0.112858080129211,3.16227766016838e-06,"DHW_freq_sup4",0.0135376462730022,"NDVI_Ratio"
-0.112961445186553,2.51188643150958e-06,"DHW_freq_sup4",0.0135559752155055,"NDVI_Ratio"
-0.113062221323122,1.99526231496887e-06,"DHW_freq_sup4",0.0135738228896291,"NDVI_Ratio"
-0.11316036905375,1.58489319246111e-06,"DHW_freq_sup4",0.0135911866242372,"NDVI_Ratio"
-0.113255874436016,1.25892541179417e-06,"DHW_freq_sup4",0.0136080676289041,"NDVI_Ratio"
-0.113348743308599,1e-06,"DHW_freq_sup4",0.0136244700299391,"NDVI_Ratio"
-0.113438996728735,7.94328234724282e-07,"DHW_freq_sup4",0.013640400128757,"NDVI_Ratio"
-0.113526667359422,6.30957344480192e-07,"DHW_freq_sup4",0.0136558658309867,"NDVI_Ratio"
-0.113611796610384,5.01187233627271e-07,"DHW_freq_sup4",0.0136708762065413,"NDVI_Ratio"
-0.113694432377802,3.98107170553497e-07,"DHW_freq_sup4",0.0136854411502694,"NDVI_Ratio"
-0.113774627259909,3.16227766016838e-07,"DHW_freq_sup4",0.0136995711200397,"NDVI_Ratio"
-0.113852437150815,2.51188643150957e-07,"DHW_freq_sup4",0.0137132769346124,"NDVI_Ratio"
-0.113927920134952,1.99526231496887e-07,"DHW_freq_sup4",0.013726569617799,"NDVI_Ratio"
-0.11400113562039,1.58489319246111e-07,"DHW_freq_sup4",0.0137394602785589,"NDVI_Ratio"
-0.114072143661919,1.25892541179417e-07,"DHW_freq_sup4",0.013751960019059,"NDVI_Ratio"
-0.114141004434801,1e-07,"DHW_freq_sup4",0.0137640798645335,"NDVI_Ratio"
-0.114207777828088,7.94328234724279e-08,"DHW_freq_sup4",0.0137758307101684,"NDVI_Ratio"
-0.114272523132765,6.30957344480192e-08,"DHW_freq_sup4",0.0137872232812929,"NDVI_Ratio"
-0.114335298805002,5.01187233627271e-08,"DHW_freq_sup4",0.0137982681039791,"NDVI_Ratio"
-0.114396162288862,3.98107170553497e-08,"DHW_freq_sup4",0.0138089754837848,"NDVI_Ratio"
-0.114455169885976,3.16227766016838e-08,"DHW_freq_sup4",0.0138193554908617,"NDVI_Ratio"
-0.114512376662295,2.51188643150957e-08,"DHW_freq_sup4",0.0138294179500361,"NDVI_Ratio"
-0.114567836383999,1.99526231496887e-08,"DHW_freq_sup4",0.0138391724347654,"NDVI_Ratio"
-0.114621601476329,1.58489319246111e-08,"DHW_freq_sup4",0.0138486282641073,"NDVI_Ratio"
-0.114673723000333,1.25892541179417e-08,"DHW_freq_sup4",0.013857794502022,"NDVI_Ratio"
-0.114724250643586,1e-08,"DHW_freq_sup4",0.0138666799584714,"NDVI_Ratio"
-0.114773232721741,7.94328234724279e-09,"DHW_freq_sup4",0.0138752931918923,"NDVI_Ratio"
-0.114820716188412,6.30957344480192e-09,"DHW_freq_sup4",0.0138836425127112,"NDVI_Ratio"
-0.114866746651431,5.01187233627271e-09,"DHW_freq_sup4",0.0138917359876354,"NDVI_Ratio"
-0.114911368393898,3.98107170553497e-09,"DHW_freq_sup4",0.0138995814445172,"NDVI_Ratio"
-0.114954624398803,3.16227766016838e-09,"DHW_freq_sup4",0.0139071864776239,"NDVI_Ratio"
-0.114996556376242,2.51188643150957e-09,"DHW_freq_sup4",0.0139145584531902,"NDVI_Ratio"
-0.115037204792451,1.99526231496887e-09,"DHW_freq_sup4",0.0139217045151482,"NDVI_Ratio"
-0.11507660890006,1.58489319246111e-09,"DHW_freq_sup4",0.0139286315909608,"NDVI_Ratio"
-0.115114806769102,1.25892541179417e-09,"DHW_freq_sup4",0.0139353463974942,"NDVI_Ratio"
-0.115151835318388,1e-09,"DHW_freq_sup4",0.0139418554468847,"NDVI_Ratio"
-2.37144440081326e-05,1000,"DHW_collection",-2.36829131531014e-05,"NDVI_Ratio"
-2.98507493714259e-05,794.328234724281,"DHW_collection",-2.98056298964472e-05,"NDVI_Ratio"
-3.75735780635308e-05,630.957344480193,"DHW_collection",-3.75170613059816e-05,"NDVI_Ratio"
-4.72923689187967e-05,501.187233627272,"DHW_collection",-4.7221669700037e-05,"NDVI_Ratio"
-5.95217819725847e-05,398.107170553497,"DHW_collection",-5.94334908742246e-05,"NDVI_Ratio"
-7.49084848950599e-05,316.227766016838,"DHW_collection",-7.4798462319503e-05,"NDVI_Ratio"
-9.42646052716329e-05,251.188643150958,"DHW_collection",-9.4127880554491e-05,"NDVI_Ratio"
-0.000118609422587976,199.526231496888,"DHW_collection",-0.000118440117488623,"NDVI_Ratio"
-0.000149221190327466,158.489319246111,"DHW_collection",-0.000149012501689788,"NDVI_Ratio"
-0.00018770132957328,125.892541179417,"DHW_collection",-0.000187445630577124,"NDVI_Ratio"
-0.000236053599966798,100,"DHW_collection",-0.000235742758520605,"NDVI_Ratio"
-0.000296782170793389,79.4328234724281,"DHW_collection",-0.000296227660149676,"NDVI_Ratio"
-0.000373006882049455,63.0957344480193,"DHW_collection",-0.000372278116389526,"NDVI_Ratio"
-0.000468609710047898,50.1187233627272,"DHW_collection",-0.000467643732154099,"NDVI_Ratio"
-0.000588402519006661,39.8107170553497,"DHW_collection",-0.000587109742050521,"NDVI_Ratio"
-0.000738326714819857,31.6227766016838,"DHW_collection",-0.00073657809117356,"NDVI_Ratio"
-0.000925681393921451,25.1188643150958,"DHW_collection",-0.000923288894490796,"NDVI_Ratio"
-0.00115937648748342,19.9526231496888,"DHW_collection",-0.00115606329480572,"NDVI_Ratio"
-0.00145020069547022,15.8489319246111,"DHW_collection",-0.00144555559630047,"NDVI_Ratio"
-0.00181108447066956,12.5892541179417,"DHW_collection",-0.00180449204619836,"NDVI_Ratio"
-0.00225732461937312,10,"DHW_collection",-0.00224785854564196,"NDVI_Ratio"
-0.00280671884627661,7.94328234724281,"DHW_collection",-0.00279297938490562,"NDVI_Ratio"
-0.00347953660681731,6.30957344480193,"DHW_collection",-0.00345940455910473,"NDVI_Ratio"
-0.00429823015440872,5.01187233627272,"DHW_collection",-0.0042684976144753,"NDVI_Ratio"
-0.00528677436851106,3.98107170553497,"DHW_collection",-0.00524261317332126,"NDVI_Ratio"
-0.00646952303027896,3.16227766016838,"DHW_collection",-0.00640366267180988,"NDVI_Ratio"
-0.0078695169714248,2.51188643150958,"DHW_collection",-0.00777114064654171,"NDVI_Ratio"
-0.00950625485983918,1.99526231496888,"DHW_collection",-0.00935944132285049,"NDVI_Ratio"
-0.0113930975478453,1.58489319246111,"DHW_collection",-0.0111747686091632,"NDVI_Ratio"
-0.0135346544709238,1.25892541179417,"DHW_collection",-0.0132119992782016,"NDVI_Ratio"
-0.0159246673767853,1,"DHW_collection",-0.0154521257214085,"NDVI_Ratio"
-0.0185449625318774,0.794328234724281,"DHW_collection",-0.0178610113783287,"NDVI_Ratio"
-0.0213659051925632,0.630957344480193,"DHW_collection",-0.0203901049732288,"NDVI_Ratio"
-0.0243477728093099,0.501187233627272,"DHW_collection",-0.022981494598777,"NDVI_Ratio"
-0.0274456544342553,0.398107170553497,"DHW_collection",-0.025565838312491,"NDVI_Ratio"
-0.0306113179933982,0.316227766016838,"DHW_collection",-0.0280767113637027,"NDVI_Ratio"
-0.0337975491191557,0.251188643150958,"DHW_collection",-0.0304517380627561,"NDVI_Ratio"
-0.0369601196068375,0.199526231496888,"DHW_collection",-0.0326383865696486,"NDVI_Ratio"
-0.0400551054712394,0.158489319246111,"DHW_collection",-0.0345985242024381,"NDVI_Ratio"
-0.0430559380273285,0.125892541179417,"DHW_collection",-0.0362962182186228,"NDVI_Ratio"
-0.0459314920670653,0.1,"DHW_collection",-0.0377159674215694,"NDVI_Ratio"
-0.0486618348544569,0.0794328234724281,"DHW_collection",-0.0388459329014771,"NDVI_Ratio"
-0.0512235796299799,0.0630957344480193,"DHW_collection",-0.0396923225648096,"NDVI_Ratio"
-0.0536304852256421,0.0501187233627272,"DHW_collection",-0.0402384128927696,"NDVI_Ratio"
-0.0558778514926409,0.0398107170553497,"DHW_collection",-0.040496560804489,"NDVI_Ratio"
-0.0579463608282361,0.0316227766016838,"DHW_collection",-0.040492388852189,"NDVI_Ratio"
-0.0598981796041843,0.0251188643150958,"DHW_collection",-0.0402052446387543,"NDVI_Ratio"
-0.0617358695873952,0.0199526231496888,"DHW_collection",-0.0396561848388474,"NDVI_Ratio"
-0.0634695605155419,0.0158489319246111,"DHW_collection",-0.0388355575264111,"NDVI_Ratio"
-0.0651545443042142,0.0125892541179417,"DHW_collection",-0.0377424111404072,"NDVI_Ratio"
-0.0668410590212912,0.01,"DHW_collection",-0.0363670998201887,"NDVI_Ratio"
-0.0686033430362801,0.00794328234724281,"DHW_collection",-0.0346033138919256,"NDVI_Ratio"
-0.0704843216429124,0.00630957344480193,"DHW_collection",-0.0325121067181404,"NDVI_Ratio"
-0.072526732745401,0.00501187233627272,"DHW_collection",-0.0301072305559119,"NDVI_Ratio"
-0.0747263486760933,0.00398107170553497,"DHW_collection",-0.0274630631605067,"NDVI_Ratio"
-0.0771767310474557,0.00316227766016838,"DHW_collection",-0.0244717554289623,"NDVI_Ratio"
-0.0797626193227055,0.00251188643150958,"DHW_collection",-0.0213593264078751,"NDVI_Ratio"
